site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
OPE,case_ts003,35.0,0.578395426273346,1.014296531677246,-0.03731894865632057,1.1676210165023804,209.6936492919922,290.4082336425781,0.008683121763169765,171.8000030517578,1.4715977907180786
OPE,case_ts003,55.0,0.615583598613739,1.0097752809524536,-0.04097164794802666,1.1826196908950806,211.36749267578125,290.1467590332031,0.008572114631533623,171.8000030517578,1.4715977907180786
OPE,case_ts003,80.0,0.6536555886268616,0.9976034760475159,-0.04447845742106438,1.1926769018173218,213.23385620117188,289.8790283203125,0.008460198529064655,171.8000030517578,1.4715977907180786
OPE,case_ts003,100.0,0.695736289024353,0.9790971875190735,-0.0477898009121418,1.2011162042617798,215.397216796875,289.5921325683594,0.00834207609295845,171.8000030517578,1.4715977907180786
OPE,case_ts003,125.0,0.7436705231666565,0.9543330669403076,-0.05086500570178032,1.2098749876022339,217.92774963378906,289.28106689453125,0.008215948939323425,171.8000030517578,1.4715977907180786
OPE,case_ts003,150.0,0.7988459467887878,0.9230827689170837,-0.05367444083094597,1.220752477645874,220.87327575683594,288.94573974609375,0.008082130923867226,171.8000030517578,1.4715977907180786
OPE,case_ts003,175.0,0.8624646067619324,0.8850635886192322,-0.05614983290433884,1.2357923984527588,224.25909423828125,288.5888977050781,0.007942232303321362,171.8000030517578,1.4715977907180786
OPE,case_ts003,205.0,0.9357483983039856,0.8400061726570129,-0.058211445808410645,1.2574717998504639,228.08619689941406,288.21478271484375,0.007798550650477409,171.8000030517578,1.4715977907180786
OPE,case_ts003,235.0,1.0201139450073242,0.7876800894737244,-0.059803273528814316,1.2888259887695312,232.32650756835938,287.8281555175781,0.007653716020286083,171.8000030517578,1.4715977907180786
OPE,case_ts003,265.0,1.1173404455184937,0.7279215455055237,-0.06088171526789665,1.3335365056991577,236.91668701171875,287.4332275390625,0.007510294672101736,171.8000030517578,1.4715977907180786
OPE,case_ts003,295.0,1.2297292947769165,0.6606271266937256,-0.061406392604112625,1.3959449529647827,241.7547149658203,287.0322570800781,0.007370409555733204,171.8000030517578,1.4715977907180786
OPE,case_ts003,300.0,1.2341809272766113,0.6623376607894897,-0.06807862222194672,1.4006761312484741,241.7792510986328,287.0102233886719,0.007359890732914209,171.8000030517578,1.4715977907180786
OPE,case_ts004,0.0,-2.4392058849334717,-2.213996410369873,0.07262333482503891,3.2941622734069824,47.7708740234375,292.2167663574219,0.008534999564290047,24.0,2.035081148147583
OPE,case_ts004,20.0,-2.866089105606079,-2.5342981815338135,0.049197059124708176,3.82585072517395,48.5157470703125,292.14404296875,0.008551482111215591,24.0,2.035081148147583
OPE,case_ts004,35.0,-3.0628390312194824,-2.676409959793091,0.056429918855428696,4.067450523376465,48.851959228515625,292.0738220214844,0.008566097356379032,24.0,2.035081148147583
OPE,case_ts004,55.0,-3.2020328044891357,-2.7751290798187256,0.05139249190688133,4.237257957458496,49.08526611328125,292.0032653808594,0.008579647168517113,24.0,2.035081148147583
OPE,case_ts004,80.0,-3.3259148597717285,-2.8615870475769043,0.04585902392864227,4.387526512145996,49.291595458984375,291.9271545410156,0.008593042381107807,24.0,2.035081148147583
OPE,case_ts004,100.0,-3.4494330883026123,-2.9468274116516113,0.03965616598725319,4.536780834197998,49.492950439453125,291.8415832519531,0.008606631308794022,24.0,2.035081148147583
OPE,case_ts004,125.0,-3.5801870822906494,-3.036200523376465,0.03309591859579086,4.694278717041016,49.7001953125,291.74334716796875,0.008620347827672958,24.0,2.035081148147583
OPE,case_ts004,150.0,-3.723228693008423,-3.1329174041748047,0.026547107845544815,4.865963935852051,49.9210205078125,291.62945556640625,0.008633730933070183,24.0,2.035081148147583
OPE,case_ts004,175.0,-3.882629871368408,-3.239109992980957,0.020331326872110367,5.056347370147705,50.1632080078125,291.4967041015625,0.008645829744637012,24.0,2.035081148147583
OPE,case_ts004,205.0,-4.062129020690918,-3.3561298847198486,0.014762012287974358,5.269202709197998,50.436492919921875,291.3414611816406,0.008654982782900333,24.0,2.035081148147583
OPE,case_ts004,235.0,-4.265405654907227,-3.4844870567321777,0.010170966386795044,5.507752418518066,50.75396728515625,291.1592712402344,0.008658389560878277,24.0,2.035081148147583
OPE,case_ts004,265.0,-4.496054649353027,-3.623293161392212,0.006914828903973103,5.774319171905518,51.13525390625,290.94427490234375,0.008651278913021088,24.0,2.035081148147583
OPE,case_ts004,295.0,-4.756608486175537,-3.76855731010437,0.0054916213266551495,6.068553924560547,51.610992431640625,290.6886901855469,0.008625194430351257,24.0,2.035081148147583
OPE,case_ts004,300.0,-4.709715366363525,-3.727388381958008,0.010267719626426697,6.0062336921691895,51.6409912109375,290.7201232910156,0.00861730519682169,24.0,2.035081148147583
OPE,case_ts005,0.0,-6.091448783874512,-0.35635343194007874,-0.0026097316294908524,6.101863384246826,86.6519775390625,294.8461608886719,0.008188641630113125,77.4000015258789,3.735637903213501
OPE,case_ts005,20.0,-7.228374481201172,-0.374635249376297,-0.052811186760663986,7.238076210021973,87.0330810546875,294.8194274902344,0.008194640278816223,77.4000015258789,3.735637903213501
OPE,case_ts005,35.0,-7.773410797119141,-0.3635624051094055,-0.042716171592473984,7.78190803527832,87.32220458984375,294.7928466796875,0.008199862204492092,77.4000015258789,3.735637903213501
OPE,case_ts005,55.0,-8.157062530517578,-0.3456938564777374,-0.047431424260139465,8.164384841918945,87.57327270507812,294.7657775878906,0.008204417303204536,77.4000015258789,3.735637903213501
OPE,case_ts005,80.0,-8.48701000213623,-0.3243132531642914,-0.05445049703121185,8.493204116821289,87.81161499023438,294.7366027832031,0.008208468556404114,77.4000015258789,3.735637903213501
OPE,case_ts005,100.0,-8.804675102233887,-0.29938483238220215,-0.06283611059188843,8.809762954711914,88.05252075195312,294.70391845703125,0.008211986161768436,77.4000015258789,3.735637903213501
OPE,case_ts005,125.0,-9.131607055664062,-0.2702367305755615,-0.07256858050823212,9.135604858398438,88.30490112304688,294.6663818359375,0.008214744739234447,77.4000015258789,3.735637903213501
OPE,case_ts005,150.0,-9.481827735900879,-0.2358889877796173,-0.08309154957532883,9.484761238098145,88.57489013671875,294.6225280761719,0.00821627676486969,77.4000015258789,3.735637903213501
OPE,case_ts005,175.0,-9.865740776062012,-0.19512909650802612,-0.09376586228609085,9.867670059204102,88.866943359375,294.57086181640625,0.008215810172259808,77.4000015258789,3.735637903213501
OPE,case_ts005,205.0,-10.291796684265137,-0.14644251763820648,-0.10398571938276291,10.292839050292969,89.18478393554688,294.50946044921875,0.00821213610470295,77.4000015258789,3.735637903213501
OPE,case_ts005,235.0,-10.767301559448242,-0.08781494945287704,-0.11312416195869446,10.767660140991211,89.53271484375,294.435791015625,0.008203413337469101,77.4000015258789,3.735637903213501
OPE,case_ts005,265.0,-11.299189567565918,-0.016444692388176918,-0.12056472897529602,11.299201011657715,89.9166259765625,294.34649658203125,0.00818684883415699,77.4000015258789,3.735637903213501
OPE,case_ts005,295.0,-11.894743919372559,0.07179351150989532,-0.12564639747142792,11.8949613571167,90.34580993652344,294.23675537109375,0.008158190175890923,77.4000015258789,3.735637903213501
OPE,case_ts005,300.0,-11.923498153686523,0.08910832554101944,-0.14740003645420074,11.92383098602295,90.42819213867188,294.2386169433594,0.008166227489709854,77.4000015258789,3.735637903213501
OPE,case_ts006,0.0,-3.6000804901123047,3.128173828125,-0.016675353050231934,4.769282341003418,130.9879608154297,295.5633850097656,0.009815363213419914,105.0,3.031663179397583
OPE,case_ts006,20.0,-4.861369609832764,4.09074068069458,0.04781339690089226,6.353508949279785,130.0799102783203,295.5537109375,0.009813572280108929,105.0,3.031663179397583
OPE,case_ts006,35.0,-5.363606929779053,4.540011882781982,0.1708487719297409,7.027089595794678,130.2461700439453,295.5325927734375,0.009808877483010292,105.0,3.031663179397583
OPE,case_ts006,55.0,-5.572023391723633,4.812028408050537,0.2740004062652588,7.362273216247559,130.81405639648438,295.5007629394531,0.009801684878766537,105.0,3.031663179397583
OPE,case_ts006,80.0,-5.6677374839782715,5.02140998840332,0.37090954184532166,7.572173118591309,131.53977966308594,295.45867919921875,0.00979236327111721,105.0,3.031663179397583
OPE,case_ts006,100.0,-5.719595909118652,5.213724613189697,0.46705320477485657,7.739295482635498,132.35089111328125,295.4034423828125,0.009780675172805786,105.0,3.031663179397583
OPE,case_ts006,125.0,-5.7508320808410645,5.407686233520508,0.5637460947036743,7.893993854522705,133.23861694335938,295.32891845703125,0.00976610742509365,105.0,3.031663179397583
OPE,case_ts006,150.0,-5.767971992492676,5.610834121704102,0.6620782017707825,8.046797752380371,134.20883178710938,295.22613525390625,0.009748206473886967,105.0,3.031663179397583
OPE,case_ts006,175.0,-5.77044153213501,5.825007438659668,0.7624306082725525,8.199311256408691,135.26962280273438,295.082763671875,0.009726778604090214,105.0,3.031663179397583
OPE,case_ts006,205.0,-5.752805709838867,6.0479655265808105,0.8643555045127869,8.347015380859375,136.4327850341797,294.8824157714844,0.009702228009700775,105.0,3.031663179397583
OPE,case_ts006,235.0,-5.704473495483398,6.273523330688477,0.9662013053894043,8.479275703430176,137.719970703125,294.6037902832031,0.009676002897322178,105.0,3.031663179397583
OPE,case_ts006,265.0,-5.608420372009277,6.491399765014648,1.0643128156661987,8.57861614227295,139.17373657226562,294.2209777832031,0.009651139378547668,105.0,3.031663179397583
OPE,case_ts006,295.0,-5.440288066864014,6.688760757446289,1.1520200967788696,8.621848106384277,140.8769073486328,293.70941162109375,0.00963281374424696,105.0,3.031663179397583
OPE,case_ts006,300.0,-5.250866413116455,6.538085460662842,1.3410470485687256,8.385592460632324,141.2313690185547,294.07452392578125,0.009652807377278805,105.0,3.031663179397583
OPE,case_ts007,0.0,3.122828960418701,2.369306802749634,-0.013236030004918575,3.919907569885254,232.81222534179688,295.1190185546875,0.01267174631357193,222.0,2.539285659790039
OPE,case_ts007,20.0,3.820824384689331,2.8924624919891357,-0.04976450651884079,4.792185306549072,232.8733367919922,295.0601806640625,0.012659547850489616,222.0,2.539285659790039
OPE,case_ts007,35.0,4.164417266845703,3.12368106842041,-0.030675485730171204,5.205742359161377,233.12686157226562,294.9921569824219,0.012645071372389793,222.0,2.539285659790039
OPE,case_ts007,55.0,4.395046710968018,3.2608048915863037,-0.02836068719625473,5.472593784332275,233.42727661132812,294.9211730957031,0.012629902921617031,222.0,2.539285659790039
OPE,case_ts007,80.0,4.59036111831665,3.36753249168396,-0.021911613643169403,5.693126678466797,233.73587036132812,294.84515380859375,0.012613681145012379,222.0,2.539285659790039
OPE,case_ts007,100.0,4.783592224121094,3.4679887294769287,-0.015024273656308651,5.908443450927734,234.05880737304688,294.75970458984375,0.012595497071743011,222.0,2.539285659790039
OPE,case_ts007,125.0,4.991820812225342,3.573965549468994,-0.007325759157538414,6.139340877532959,234.39869689941406,294.6606140136719,0.012574484571814537,222.0,2.539285659790039
OPE,case_ts007,150.0,5.225542068481445,3.6930553913116455,0.0014395781327039003,6.3988237380981445,234.7499542236328,294.54412841796875,0.012549891136586666,222.0,2.539285659790039
OPE,case_ts007,175.0,5.491777420043945,3.831252098083496,0.011677452363073826,6.696126461029053,235.0990447998047,294.40673828125,0.012521041557192802,222.0,2.539285659790039
OPE,case_ts007,205.0,5.794792175292969,3.9938671588897705,0.023723049089312553,7.037797451019287,235.42474365234375,294.24505615234375,0.012487298808991909,222.0,2.539285659790039
OPE,case_ts007,235.0,6.134339332580566,4.1849775314331055,0.0379319004714489,7.4259114265441895,235.69735717773438,294.0559997558594,0.012448129244148731,222.0,2.539285659790039
OPE,case_ts007,265.0,6.498848915100098,4.403504371643066,0.054425157606601715,7.850215911865234,235.87913513183594,293.83953857421875,0.0124036381021142,222.0,2.539285659790039
OPE,case_ts007,295.0,6.852859020233154,4.63332986831665,0.07129538804292679,8.272207260131836,235.93673706054688,293.6073913574219,0.012356259860098362,222.0,2.539285659790039
OPE,case_ts007,300.0,6.805420875549316,4.591858863830566,0.06665965169668198,8.209685325622559,235.99105834960938,293.63201904296875,0.012361275963485241,222.0,2.539285659790039
OPE,case_ts008,0.0,2.7715983390808105,2.592139482498169,-0.02887364849448204,3.7948577404022217,226.91627502441406,288.2309875488281,0.009148189797997475,195.1999969482422,2.481332778930664
OPE,case_ts008,20.0,3.365260124206543,3.0705206394195557,-0.07086333632469177,4.555553913116455,227.6221466064453,288.1925048828125,0.009141185320913792,195.1999969482422,2.481332778930664
OPE,case_ts008,35.0,3.666191577911377,3.267892360687256,-0.060189567506313324,4.911220073699951,228.28750610351562,288.1515197753906,0.009132846258580685,195.1999969482422,2.481332778930664
OPE,case_ts008,55.0,3.8811399936676025,3.379159450531006,-0.06300806254148483,5.146063327789307,228.95516967773438,288.10986328125,0.009123407304286957,195.1999969482422,2.481332778930664
OPE,case_ts008,80.0,4.07121467590332,3.457911491394043,-0.06238677725195885,5.341529846191406,229.65689086914062,288.06549072265625,0.00911228358745575,195.1999969482422,2.481332778930664
