site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
TRN,case_ts002,280.0,-5.253656387329102,1.150766372680664,0.14848646521568298,5.3782124519348145,102.35501098632812,287.2378845214844,0.008782637305557728,71.0,2.15736985206604
TRN,case_ts003,0.0,1.0110036134719849,3.3529446125030518,0.15745091438293457,3.502051591873169,196.77947998046875,288.9546203613281,0.008395501412451267,192.6999969482422,3.40956974029541
TRN,case_ts003,20.0,1.2844481468200684,4.052690505981445,0.19488640129566193,4.251365661621094,197.58534240722656,288.9459533691406,0.008374077267944813,192.6999969482422,3.40956974029541
TRN,case_ts003,40.0,1.4436413049697876,4.470605850219727,0.17564590275287628,4.697916507720947,197.896240234375,288.93414306640625,0.00834650732576847,192.6999969482422,3.40956974029541
TRN,case_ts003,60.0,1.571597695350647,4.78196907043457,0.16704073548316956,5.033601760864258,198.19314575195312,288.9192199707031,0.008313339203596115,192.6999969482422,3.40956974029541
TRN,case_ts003,80.0,1.6870094537734985,5.03692626953125,0.16176976263523102,5.311932563781738,198.5171661376953,288.90118408203125,0.008275391533970833,192.6999969482422,3.40956974029541
TRN,case_ts003,85.0,1.6426496505737305,4.982648849487305,0.15600202977657318,5.246435642242432,198.2460479736328,288.9044189453125,0.008281944319605827,192.6999969482422,3.40956974029541
TRN,case_ts003,105.0,1.8006181716918945,5.268394470214844,0.15982404351234436,5.56760311126709,198.8692626953125,288.87921142578125,0.008232001215219498,192.6999969482422,3.40956974029541
TRN,case_ts003,130.0,1.9200080633163452,5.499155044555664,0.1636342704296112,5.824700355529785,199.24644470214844,288.851806640625,0.008181600831449032,192.6999969482422,3.40956974029541
TRN,case_ts003,155.0,2.050481081008911,5.745800018310547,0.17010223865509033,6.100712299346924,199.6397705078125,288.8168640136719,0.008122245781123638,192.6999969482422,3.40956974029541
TRN,case_ts003,160.0,2.0274524688720703,5.710531711578369,0.17538678646087646,6.059763431549072,199.54676818847656,288.82177734375,0.008129703812301159,192.6999969482422,3.40956974029541
TRN,case_ts003,185.0,2.196547508239746,6.020781993865967,0.18090161681175232,6.408949851989746,200.04336547851562,288.77130126953125,0.008051889948546886,192.6999969482422,3.40956974029541
TRN,case_ts003,215.0,2.360757827758789,6.334814548492432,0.1960577666759491,6.760403156280518,200.43862915039062,288.7109375,0.00796847976744175,192.6999969482422,3.40956974029541
